0.861992735038,0.0909090768392,0.0822548272404,0.0372567759636,0.80631292133,0.761266417783,820664.0,431.807178379,2.0,20.0,0.02,0.16,0.09,0.14,0.09,0.72,0.53,0.94,0.75,1.0,0.3,0.23,0.14,0.01,0.0,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311848209159,1.0
0.0161120008357,0.00521110818096,0.0163067601232,0.00505923136894,0.0389392399802,0.0435513666022,472912.0,635.895528291,2.0,31.0,0.07,0.11,0.11,0.08,0.39,0.45,0.45,0.08,1.0,0.62,0.67,0.28,0.24,0.36,0.18,0.12,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.253540211582,1.0
0.123428562308,0.603450290861,0.367628746497,0.373846155145,0.510649376349,0.323999978775,0.0,633.957369475,1.0,0.0,0.64,0.71,0.69,0.78,0.41,1.0,0.51,0.43,0.66,0.29,0.12,0.17,0.09,0.1,0.03,0.05,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.31023484608,1.0
0.0718268375404,0.164313056093,0.298850439689,0.301055905473,0.0870709338461,0.400760261542,1123856.0,651.900836456,25.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.52,1.0,0.92,0.0,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277036650203,1.0
0.0136414933644,0.197067455753,0.0221052618589,0.0766014964287,0.138985507589,0.0357222773861,157764.0,928.248956448,4.0,113.0,0.27,0.75,0.89,0.82,1.0,1.0,0.91,0.95,0.79,0.81,0.85,0.93,0.66,0.65,0.77,0.78,0.68,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.377936419917,1.0
0.182178543326,0.354301221614,0.0293434743512,0.143944551981,0.037940600865,0.0399118253522,834296.0,1101.93071981,2.0,103.0,0.31,0.52,0.61,0.5,0.83,0.95,0.68,0.54,0.95,1.0,0.56,0.48,0.6,0.93,0.59,0.37,0.29,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.333264315772,1.0
0.0597029585965,0.122937173978,0.19551326222,0.0702476326918,0.160675615687,0.035420301461,414152.0,361.906465582,90.0,0.0,0.53,0.29,0.38,0.52,0.97,0.97,0.38,0.56,1.0,0.81,0.55,0.47,0.85,0.95,0.72,0.56,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.337706469767,1.0
0.0405470155483,0.153907452771,0.0375637370175,0.104998583055,0.019416782065,0.0656202212279,644404.0,654.638780943,295.0,114.0,0.49,0.57,0.57,0.62,0.96,1.0,0.47,0.48,0.92,0.87,0.47,0.45,0.84,0.87,0.39,0.46,0.48,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.326556103739,1.0
0.230298149744,0.217809520422,0.180960957914,0.123673482425,0.183410986241,0.211095244497,599948.0,685.451834587,131.0,53.0,0.0,0.0,0.0,0.0,0.22,0.3,0.29,0.33,0.7,0.87,0.45,0.44,0.99,1.0,0.57,0.53,0.58,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.330147273534,1.0
0.180999783556,0.560974264688,0.265405442974,0.195672826403,0.474677394553,0.116242217014,709188.0,857.074427064,108.0,151.0,0.03,0.7,0.33,0.31,0.14,1.0,0.2,0.19,0.34,0.45,0.53,0.53,0.88,0.75,0.43,0.4,0.43,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.288725347673,1.0
0.210141079872,0.402029133854,0.239927158451,0.242635349757,0.754578078562,0.0276273874701,1079476.0,856.901978507,11.0,138.0,0.39,0.29,0.33,0.22,1.0,0.58,0.16,0.12,0.64,0.68,0.11,0.08,0.39,0.53,0.06,0.06,0.19,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.263245963882,1.0
0.0414449916815,0.0586178343844,0.056190476597,0.091274322713,0.109757301359,0.134984983853,413636.0,1309.51895832,223.0,78.0,0.41,0.28,0.25,0.27,0.69,0.81,0.4,0.47,0.85,1.0,0.34,0.32,0.63,0.58,0.36,0.29,0.22,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.283575570469,1.0
0.0567694442851,0.0426257392511,0.519151034174,0.0650280823966,0.298274563453,0.046762137506,633900.0,1022.84729393,14.0,120.0,0.1,0.08,0.04,0.55,0.54,0.29,0.3,0.42,0.06,0.33,0.72,0.89,1.0,0.31,0.86,0.28,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.304740041766,1.0
0.447281086226,0.438665835917,0.634089454448,0.308428026566,0.502486579391,0.685306234859,771616.0,874.70345134,10.0,38.0,0.19,0.16,0.14,0.12,0.28,0.24,0.17,0.15,0.92,0.76,0.8,0.66,1.0,0.79,0.58,0.52,0.47,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.32223503327,1.0
0.482707970255,1.12470015858,0.942992709408,0.106285717113,0.182431431042,0.111714291591,942204.0,933.615420528,8.0,81.0,0.41,0.15,0.93,0.44,0.9,0.52,1.0,0.67,0.74,0.98,0.53,0.12,0.67,0.53,0.01,0.01,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.356960305527,1.0
0.389096947084,0.24334799495,0.055535012414,0.229937747242,0.0408299907635,0.306786500238,455356.0,1115.34960607,4.0,22.0,0.3,0.48,0.52,0.25,0.81,0.98,0.54,0.38,1.0,0.95,0.49,0.48,0.86,1.0,0.56,0.52,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.338623643921,1.0
0.0343575038518,0.207753367437,0.029319028505,0.0268297194053,0.0478954243849,0.0721059630951,71840.0,729.529928305,2.0,22.0,0.49,0.41,0.36,0.32,0.82,0.79,0.35,0.35,0.88,1.0,0.48,0.43,0.87,0.85,0.27,0.37,0.39,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.312702156834,1.0
0.0290604246018,0.32643455722,0.131080756814,0.102635541159,0.706555506157,0.11921173029,565272.0,757.364776782,2.0,17.0,0.08,0.64,0.63,0.55,0.03,0.99,0.42,0.53,0.84,0.69,1.0,0.79,0.94,0.37,0.54,0.36,0.76,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.347074079508,1.0
0.310610729038,1.29681771801,0.172519489835,0.13428497474,0.276637750397,0.314942402478,931000.0,866.22746959,87.0,97.0,0.53,0.61,0.75,0.41,0.13,0.15,0.36,0.41,0.5,0.29,0.37,0.61,0.89,0.81,0.69,0.48,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325140728079,1.0
0.15717881474,0.016249692007,0.169118918684,0.0961270328502,0.0447215478058,0.0306395062769,418220.0,1883.89937177,33.0,69.0,0.46,0.26,0.29,0.5,0.94,0.71,0.36,0.5,1.0,0.93,0.41,0.54,0.73,0.87,0.48,0.5,0.31,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.318681909939,1.0
0.212342370311,0.221639885737,0.374180403487,0.0719571390668,0.0642673411392,0.152660022086,794560.0,903.821636957,23.0,40.0,0.34,0.4,0.58,0.67,0.94,0.94,0.62,0.49,0.77,0.48,0.5,0.69,1.0,0.81,0.42,0.66,0.59,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.320221277661,1.0
0.302859900201,0.256394383447,0.10579312039,0.149560461119,0.191464463596,0.217129363103,538756.0,1293.2662915,12.0,96.0,0.31,0.47,0.33,0.29,1.0,0.98,0.39,0.45,0.99,0.99,0.24,0.32,0.83,0.78,0.25,0.46,0.59,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.341658536489,1.0
0.0779523192539,0.31799327582,0.157513308955,0.0949196263235,0.103591176388,0.120502381591,287632.0,1604.76726701,2.0,104.0,0.62,0.56,0.49,0.58,0.99,1.0,0.48,0.5,0.53,0.56,0.17,0.07,0.12,0.16,0.04,0.05,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.314187665081,1.0
0.0715354433038,0.0155143556169,0.017127286355,0.0936339381971,0.0251746192787,0.0828613127688,859448.0,973.603028928,9.0,180.0,0.28,0.09,0.23,0.3,0.79,0.54,0.56,0.42,1.0,0.83,0.51,0.11,0.29,0.47,0.24,0.22,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.286098030985,1.0
0.115535703605,0.0975335322288,0.105985806106,0.101603867311,0.534095611964,0.410872267111,789376.0,792.502291082,31.0,142.0,0.15,0.2,0.2,0.02,0.35,0.37,0.62,0.41,0.66,0.76,0.96,0.83,0.98,0.43,1.0,0.61,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.353726196686,1.0
0.13212120733,0.145128216844,0.200857144178,0.0288744584474,0.19439276757,0.135168825478,1008436.0,521.095531955,5.0,22.0,0.0,0.19,0.22,0.2,0.25,0.0,1.0,0.78,0.0,0.06,0.85,0.64,0.07,0.21,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296743611276,1.0
0.0764098008963,1.58386229724,1.12156820318,0.850404583233,0.269747922289,0.697040592665,813192.0,454.770557847,5.0,10.0,1.0,0.83,0.85,0.82,0.85,0.53,0.08,0.1,0.72,0.14,0.04,0.25,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356483597877,1.0
0.0271267906478,0.234341579302,0.0404981720936,0.0598725374629,0.154315787233,0.134555744419,822076.0,925.422533858,6.0,140.0,0.07,0.55,0.92,0.63,0.53,0.7,0.53,0.31,1.0,0.69,0.61,0.96,0.3,0.68,0.57,0.52,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33197222106,1.0
0.0730208924606,0.0576866316354,0.0684046764021,0.073288686647,0.0339018049659,0.0359140587126,798888.0,419.916208681,4.0,46.0,0.29,0.32,0.3,0.28,0.64,0.5,0.22,0.28,0.76,0.56,0.34,0.24,1.0,0.85,0.53,0.38,0.45,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.285544983321,1.0
